# packages in environment at /work/pa-hilario/anaconda3/envs/skipper:
#
# Name                    Version                   Build  Channel
coincbc                   2.10.12           2_metapackage    conda-forge
colorama                  0.4.6              pyhd8ed1ab_1    conda-forge
coloredlogs               15.0.1             pyhd8ed1ab_4    conda-forge
configargparse            1.7.1              pyhe01879c_0    conda-forge
connection_pool           0.0.3              pyhd3deb0d_0    conda-forge
cryptography              45.0.5          py311hafd3f86_0    conda-forge
curl                      8.8.0                he654da7_1    conda-forge
datrie                    0.8.2           py311h9ecbd09_8    conda-forge
defusedxml                0.7.1              pyhd8ed1ab_0    conda-forge
docutils                  0.22               pyhd8ed1ab_0    conda-forge
dpath                     2.2.0              pyha770c72_0    conda-forge
dropbox                   12.0.2             pyhd8ed1ab_1    conda-forge
eido                      0.2.4              pyhd8ed1ab_0    conda-forge
exceptiongroup            1.3.0              pyhd8ed1ab_0    conda-forge
expat                     2.7.1                hecca717_0    conda-forge
fastp                     0.23.4               hadf994f_3    bioconda
fastqc                    0.12.1               hdfd78af_0    bioconda
filechunkio               1.8                        py_2    conda-forge
font-ttf-dejavu-sans-mono 2.37                 hab24e00_0    conda-forge
font-ttf-inconsolata      3.000                h77eed37_0    conda-forge
font-ttf-source-code-pro  2.038                h77eed37_0    conda-forge
font-ttf-ubuntu           0.83                 h77eed37_3    conda-forge
fontconfig                2.14.2               h14ed4e7_0    conda-forge
fonts-conda-ecosystem     1                             0    conda-forge
fonts-conda-forge         1                             0    conda-forge
freetype                  2.12.1               h267a509_2    conda-forge
fribidi                   1.0.10               h36c2ea0_0    conda-forge
frozenlist                1.7.0           py311h52bc045_0    conda-forge
ftputil                   5.1.0              pyhd8ed1ab_0    conda-forge
gcc_impl_linux-64         15.1.0               h4393ad2_4    conda-forge
gettext                   0.25.1               h3f43e3d_1    conda-forge
gettext-tools             0.25.1               h3f43e3d_1    conda-forge
gfortran_impl_linux-64    15.1.0               h3b9cdf2_4    conda-forge
giflib                    5.2.2                hd590300_0    conda-forge
gitdb                     4.0.12             pyhd8ed1ab_0    conda-forge
gitpython                 3.1.45             pyhff2d567_0    conda-forge
google-api-core           2.25.1             pyhd8ed1ab_0    conda-forge
google-api-python-client  2.177.0            pyhff2d567_0    conda-forge
google-auth               2.40.3             pyhd8ed1ab_0    conda-forge
google-auth-httplib2      0.2.0              pyhd8ed1ab_1    conda-forge
google-cloud-core         2.4.3           py311h06a4308_0  
google-cloud-storage      3.2.0              pyhd8ed1ab_0    conda-forge
google-crc32c             1.7.1           py311h0973507_0    conda-forge
google-resumable-media    2.7.2              pyhd8ed1ab_2    conda-forge
googleapis-common-protos  1.70.0             pyhd8ed1ab_0    conda-forge
graphite2                 1.3.14               h5888daf_0    conda-forge
gsl                       2.7                  he838d99_0    conda-forge
gxx_impl_linux-64         15.1.0               h6a1bac1_4    conda-forge
h2                        4.2.0              pyhd8ed1ab_0    conda-forge
harfbuzz                  7.3.0                hdb3a94d_0    conda-forge
homer                     4.11            pl5262h4ac6f70_9    bioconda
hpack                     4.1.0              pyhd8ed1ab_0    conda-forge
htslib                    1.20                 h81da01d_0    bioconda
httplib2                  0.22.0             pyhd8ed1ab_1    conda-forge
humanfriendly             10.0               pyh707e725_8    conda-forge
hyperframe                6.1.0              pyhd8ed1ab_0    conda-forge
icu                       72.1                 hcb278e6_0    conda-forge
idna                      3.10               pyhd8ed1ab_1    conda-forge
importlib-metadata        8.7.0              pyhe01879c_1    conda-forge
iniconfig                 2.0.0              pyhd8ed1ab_1    conda-forge
isa-l                     2.31.1               hb9d3cd8_1    conda-forge
jinja2                    3.1.6              pyhd8ed1ab_0    conda-forge
jmespath                  1.0.1              pyhd8ed1ab_1    conda-forge
jsonschema                4.25.0             pyhe01879c_0    conda-forge
jsonschema-specifications 2025.4.1           pyh29332c3_0    conda-forge
jupyter_core              5.8.1              pyh31011fe_0    conda-forge
kernel-headers_linux-64   5.14.0               he073ed8_2    conda-forge
keyutils                  1.6.1                h166bdaf_0    conda-forge
krb5                      1.21.3               h659f571_0    conda-forge
lcms2                     2.15                 h7f713cb_2    conda-forge
ld_impl_linux-64          2.44                 h1423503_1    conda-forge
lerc                      4.0.0                h0aef613_1    conda-forge
libasprintf               0.25.1               h3f43e3d_1    conda-forge
libasprintf-devel         0.25.1               h3f43e3d_1    conda-forge
libblas                   3.9.0           32_h59b9bed_openblas    conda-forge
libcblas                  3.9.0           32_he106b2a_openblas    conda-forge
libcrc32c                 1.1.2                h9c3ff4c_0    conda-forge
libcups                   2.3.3                h4637d8d_4    conda-forge
libcurl                   8.8.0                hca28451_1    conda-forge
libdeflate                1.19                 hd590300_0    conda-forge
libedit                   3.1.20250104    pl5321h7949ede_0    conda-forge
libev                     4.33                 hd590300_2    conda-forge
libexpat                  2.7.1                hecca717_0    conda-forge
libffi                    3.4.6                h2dba641_1    conda-forge
libgcc                    15.1.0               h767d61c_4    conda-forge
libgcc-devel_linux-64     15.1.0             h4c094af_104    conda-forge
libgcc-ng                 15.1.0               h69a702a_4    conda-forge
libgettextpo              0.25.1               h3f43e3d_1    conda-forge
libgettextpo-devel        0.25.1               h3f43e3d_1    conda-forge
libgfortran               15.1.0               h69a702a_4    conda-forge
libgfortran-ng            15.1.0               h69a702a_4    conda-forge
libgfortran5              15.1.0               hcea5267_4    conda-forge
libglib                   2.78.1               hebfc3b9_0    conda-forge
libgomp                   15.1.0               h767d61c_4    conda-forge
libiconv                  1.18                 h4ce23a2_1    conda-forge
libidn2                   2.3.8                ha4ef2c3_0    conda-forge
libjpeg-turbo             2.1.5.1              hd590300_1    conda-forge
liblapack                 3.9.0           32_h7ac8fdf_openblas    conda-forge
liblapacke                3.9.0           32_he2f377e_openblas    conda-forge
liblzma                   5.8.1                hb9d3cd8_2    conda-forge
liblzma-devel             5.8.1                hb9d3cd8_2    conda-forge
libnghttp2                1.58.0               h47da74e_1    conda-forge
libnsl                    2.0.1                hb9d3cd8_1    conda-forge
libopenblas               0.3.30          pthreads_h94d23a6_1    conda-forge
libpng                    1.6.43               h2797004_0    conda-forge
libsanitizer              15.1.0               h97b714f_4    conda-forge
libsodium                 1.0.20               h4ab18f5_0    conda-forge
libsqlite                 3.46.0               hde9e2c9_0    conda-forge
libssh2                   1.11.0               h0841786_0    conda-forge
libstdcxx                 15.1.0               h8f9b012_4    conda-forge
libstdcxx-devel_linux-64  15.1.0             h4c094af_104    conda-forge
libstdcxx-ng              15.1.0               h4852527_4    conda-forge
libtiff                   4.6.0                h29866fb_1    conda-forge
libunistring              0.9.10               h7f98852_0    conda-forge
libuuid                   2.38.1               h0b41bf4_0    conda-forge
libwebp-base              1.6.0                hd42ef1d_0    conda-forge
libxcb                    1.15                 h0b41bf4_0    conda-forge
libxcrypt                 4.4.36               hd590300_1    conda-forge
libxml2                   2.11.5               h0d562d8_0    conda-forge
libzlib                   1.2.13               h4ab18f5_6    conda-forge
logmuse                   0.2.8              pyhd8ed1ab_1    conda-forge
make                      4.4.1                hb9d3cd8_2    conda-forge
markdown-it-py            3.0.0              pyhd8ed1ab_1    conda-forge
markupsafe                3.0.2           py311h2dc5d0c_1    conda-forge
mdurl                     0.1.2              pyhd8ed1ab_1    conda-forge
multidict                 6.6.3           py311h2dc5d0c_0    conda-forge
mysql-connector-c         6.1.11            h659d440_1008    conda-forge
nbformat                  5.10.4             pyhd8ed1ab_1    conda-forge
ncurses                   6.5                  h2d0b736_3    conda-forge
numpy                     2.3.2           py311h2e04523_0    conda-forge
oauth2client              4.1.3              pyhd8ed1ab_1    conda-forge
openjdk                   20.0.0               h8e330f5_0    conda-forge
openssl                   3.5.1                h7b32b05_0    conda-forge
packaging                 25.0               pyh29332c3_1    conda-forge
pandas                    2.3.1           py311hed34c8f_0    conda-forge
pandoc                    2.19.2               h32600fe_2    conda-forge
pango                     1.50.14              heaa33ce_1    conda-forge
paramiko                  3.5.1              pyhd8ed1ab_0    conda-forge
pcre2                     10.40                hc3806b6_0    conda-forge
pephubclient              0.4.4              pyhd8ed1ab_1    conda-forge
peppy                     0.40.7             pyhd8ed1ab_2    conda-forge
perl                      5.32.1          7_hd590300_perl5    conda-forge
pip                       25.2               pyh8b19718_0    conda-forge
pixman                    0.46.4               h537e5f6_0    conda-forge
plac                      1.4.5              pyhd8ed1ab_0    conda-forge
platformdirs              4.3.8              pyhe01879c_0    conda-forge
pluggy                    1.6.0              pyhd8ed1ab_0    conda-forge
ply                       3.11               pyhd8ed1ab_3    conda-forge
prettytable               3.16.0             pyhd8ed1ab_0    conda-forge
propcache                 0.3.1           py311h2dc5d0c_0    conda-forge
proto-plus                1.26.1             pyhd8ed1ab_0    conda-forge
protobuf                  5.28.3          py311hfdbb021_0    conda-forge
psutil                    7.0.0           py311h9ecbd09_0    conda-forge
pthread-stubs             0.4               hb9d3cd8_1002    conda-forge
pulp                      2.7.0           py311h38be061_1    conda-forge
pyasn1                    0.6.1              pyhd8ed1ab_2    conda-forge
pyasn1-modules            0.4.2              pyhd8ed1ab_0    conda-forge
pycparser                 2.22               pyh29332c3_1    conda-forge
pydantic                  2.11.7             pyh3cfb1c2_0    conda-forge
pydantic-core             2.33.2          py311hdae7d1d_0    conda-forge
pygments                  2.19.2             pyhd8ed1ab_0    conda-forge
pynacl                    1.5.0           py311h9ecbd09_4    conda-forge
pyopenssl                 25.1.0             pyhd8ed1ab_0    conda-forge
pyparsing                 3.2.3              pyhe01879c_2    conda-forge
pysftp                    0.2.9                      py_1    conda-forge
pysocks                   1.7.1              pyha55dd90_7    conda-forge
pytest                    8.4.1              pyhd8ed1ab_0    conda-forge
python                    3.11.4          hab00c5b_0_cpython    conda-forge
python-dateutil           2.9.0.post0        pyhe01879c_2    conda-forge
python-fastjsonschema     2.21.1             pyhd8ed1ab_0    conda-forge
python-irodsclient        2.1.0              pyhd8ed1ab_0    conda-forge
python-tzdata             2025.2             pyhd8ed1ab_0    conda-forge
python_abi                3.11                    8_cp311    conda-forge
pytz                      2025.2             pyhd8ed1ab_0    conda-forge
pyu2f                     0.1.5              pyhd8ed1ab_1    conda-forge
pyyaml                    6.0.2           py311h2dc5d0c_2    conda-forge
r-askpass                 1.1               r41h06615bd_3    conda-forge
r-assertthat              0.2.1             r41hc72bb7e_3    conda-forge
r-backports               1.4.1             r41h06615bd_1    conda-forge
r-base                    4.1.3               h63daf7b_11    conda-forge
r-base64enc               0.1_3           r41h06615bd_1005    conda-forge
r-bh                      1.81.0_1          r41hc72bb7e_0    conda-forge
r-bit                     4.0.5             r41h06615bd_0    conda-forge
r-bit64                   4.0.5             r41h06615bd_1    conda-forge
r-bitops                  1.0_7             r41h06615bd_1    conda-forge
r-blob                    1.2.4             r41hc72bb7e_0    conda-forge
r-broom                   1.0.5             r41hc72bb7e_0    conda-forge
r-bslib                   0.5.0             r41hc72bb7e_0    conda-forge
r-cachem                  1.0.8             r41h57805ef_0    conda-forge
r-callr                   3.7.3             r41hc72bb7e_0    conda-forge
r-cellranger              1.1.0           r41hc72bb7e_1005    conda-forge
r-cli                     3.6.1             r41h38f115c_0    conda-forge
r-clipr                   0.8.0             r41hc72bb7e_1    conda-forge
r-colorspace              2.1_0             r41h133d619_0    conda-forge
r-cowplot                 1.1.1             r41hc72bb7e_1    conda-forge
r-cpp11                   0.5.2             r41hc72bb7e_0    conda-forge
r-crayon                  1.5.2             r41hc72bb7e_1    conda-forge
r-curl                    4.3.3             r41hf9611b0_2    conda-forge
r-data.table              1.14.8            r41h133d619_0    conda-forge
r-dbi                     1.1.3             r41hc72bb7e_1    conda-forge
r-dbplyr                  2.3.2             r41hc72bb7e_0    conda-forge
r-digest                  0.6.31            r41h38f115c_0    conda-forge
r-dplyr                   1.1.2             r41ha503ecb_0    conda-forge
r-dtplyr                  1.3.1             r41hc72bb7e_0    conda-forge
r-ellipsis                0.3.2             r41h06615bd_1    conda-forge
r-evaluate                0.21              r41hc72bb7e_0    conda-forge
r-fansi                   1.0.4             r41h133d619_0    conda-forge
r-farver                  2.1.1             r41h7525677_1    conda-forge
r-fastmap                 1.1.1             r41h38f115c_0    conda-forge
r-fastmatch               1.1_3             r41h06615bd_1    conda-forge
r-fontawesome             0.5.1             r41hc72bb7e_0    conda-forge
r-forcats                 1.0.0             r41hc72bb7e_0    conda-forge
r-formatr                 1.14              r41hc72bb7e_0    conda-forge
r-fs                      1.6.2             r41ha503ecb_0    conda-forge
r-futile.logger           1.4.3           r41hc72bb7e_1004    conda-forge
r-futile.options          1.0.1           r41hc72bb7e_1003    conda-forge
r-gargle                  1.4.0             r41h785f33e_0    conda-forge
r-generics                0.1.3             r41hc72bb7e_1    conda-forge
r-ggdendro                0.1.23            r41hc72bb7e_1    conda-forge
r-ggplot2                 3.4.2             r41hc72bb7e_0    conda-forge
r-ggrepel                 0.9.3             r41h38f115c_0    conda-forge
r-ggupset                 0.3.0             r41hc72bb7e_2    conda-forge
r-glue                    1.6.2             r41h06615bd_1    conda-forge
r-googledrive             2.1.0             r41hc72bb7e_0    conda-forge
r-googlesheets4           1.1.0             r41h785f33e_0    conda-forge
r-gridextra               2.3             r41hc72bb7e_1004    conda-forge
r-gtable                  0.3.3             r41hc72bb7e_0    conda-forge
r-haven                   2.5.2             r41h38f115c_0    conda-forge
r-highr                   0.10              r41hc72bb7e_0    conda-forge
r-hms                     1.1.3             r41hc72bb7e_0    conda-forge
r-htmltools               0.5.5             r41h38f115c_0    conda-forge
r-httr                    1.4.6             r41hc72bb7e_0    conda-forge
r-ids                     1.0.1             r41hc72bb7e_2    conda-forge
r-isoband                 0.2.7             r41h38f115c_1    conda-forge
r-jquerylib               0.1.4             r41hc72bb7e_1    conda-forge
r-jsonlite                1.8.5             r41h57805ef_0    conda-forge
r-knitr                   1.43              r41hc72bb7e_0    conda-forge
r-labeling                0.4.2             r41hc72bb7e_2    conda-forge
r-lambda.r                1.2.4             r41hc72bb7e_2    conda-forge
r-lattice                 0.21_8            r41h133d619_0    conda-forge
r-lifecycle               1.0.3             r41hc72bb7e_1    conda-forge
r-lubridate               1.9.2             r41h133d619_1    conda-forge
r-magrittr                2.0.3             r41h06615bd_1    conda-forge
r-mass                    7.3_58.3          r41h133d619_0    conda-forge
r-matrix                  1.5_4.1           r41h316c678_0    conda-forge
r-matrixstats             1.0.0             r41h57805ef_0    conda-forge
r-memoise                 2.0.1             r41hc72bb7e_1    conda-forge
r-mgcv                    1.8_42            r41he1ae0d6_0    conda-forge
r-mime                    0.12              r41h06615bd_1    conda-forge
r-modelr                  0.1.11            r41hc72bb7e_0    conda-forge
r-munsell                 0.5.0           r41hc72bb7e_1005    conda-forge
r-nlme                    3.1_162           r41hac0b197_0    conda-forge
r-openssl                 2.0.6             r41habfbb5e_0    conda-forge
r-pillar                  1.9.0             r41hc72bb7e_0    conda-forge
r-pkgconfig               2.0.3             r41hc72bb7e_2    conda-forge
r-prettyunits             1.1.1             r41hc72bb7e_2    conda-forge
r-processx                3.8.1             r41h133d619_0    conda-forge
r-progress                1.2.2             r41hc72bb7e_3    conda-forge
r-ps                      1.7.5             r41h133d619_0    conda-forge
r-purrr                   1.0.1             r41h133d619_0    conda-forge
r-r6                      2.5.1             r41hc72bb7e_1    conda-forge
r-rappdirs                0.3.3             r41h06615bd_1    conda-forge
r-rcolorbrewer            1.1_3             r41h785f33e_1    conda-forge
r-rcpp                    1.0.10            r41h38f115c_0    conda-forge
r-rcurl                   1.98_1.12         r41hf9611b0_1    conda-forge
r-readr                   2.1.4             r41h38f115c_0    conda-forge
r-readxl                  1.4.2             r41h81ef4d7_0    conda-forge
r-rematch                 1.0.1           r41hc72bb7e_1005    conda-forge
r-rematch2                2.1.2             r41hc72bb7e_2    conda-forge
r-reprex                  2.0.2             r41hc72bb7e_1    conda-forge
r-restfulr                0.0.15            r41h73dbb54_0    bioconda
r-rjson                   0.2.21            r41h7525677_2    conda-forge
r-rlang                   1.1.1             r41ha503ecb_0    conda-forge
r-rmarkdown               2.22              r41hc72bb7e_0    conda-forge
r-rstudioapi              0.14              r41hc72bb7e_1    conda-forge
r-rtsne                   0.16              r41h37cf8d7_1    conda-forge
r-rvest                   1.0.3             r41hc72bb7e_1    conda-forge
r-sass                    0.4.6             r41ha503ecb_0    conda-forge
r-scales                  1.2.1             r41hc72bb7e_1    conda-forge
r-selectr                 0.4_2             r41hc72bb7e_2    conda-forge
r-snow                    0.4_4             r41hc72bb7e_1    conda-forge
r-stringi                 1.7.12            r41hc0c3e09_1    conda-forge
r-stringr                 1.5.0             r41h785f33e_0    conda-forge
r-sys                     3.4.2             r41h57805ef_0    conda-forge
r-tibble                  3.2.1             r41h133d619_1    conda-forge
r-tidyr                   1.3.0             r41h38f115c_0    conda-forge
r-tidyselect              1.2.0             r41hc72bb7e_0    conda-forge
r-tidyverse               1.3.2             r41hc72bb7e_1    conda-forge
r-timechange              0.2.0             r41h38f115c_0    conda-forge
r-tinytex                 0.45              r41hc72bb7e_0    conda-forge
r-tzdb                    0.4.0             r41ha503ecb_0    conda-forge
r-utf8                    1.2.3             r41h133d619_0    conda-forge
r-uuid                    1.1_0             r41h06615bd_1    conda-forge
r-vctrs                   0.6.2             r41ha503ecb_0    conda-forge
r-vgam                    1.1_8             r41hac0b197_0    conda-forge
r-viridis                 0.6.3             r41hc72bb7e_0    conda-forge
r-viridislite             0.4.1             r41hc72bb7e_1    conda-forge
r-vroom                   1.6.3             r41ha503ecb_0    conda-forge
r-withr                   2.5.0             r41hc72bb7e_1    conda-forge
r-xfun                    0.39              r41ha503ecb_0    conda-forge
r-xml                     3.99_0.14         r41hc38eee6_1    conda-forge
r-xml2                    1.3.4             r41h1ad5fc0_1    conda-forge
r-yaml                    2.3.7             r41h133d619_0    conda-forge
readline                  8.2                  h8c095d6_2    conda-forge
referencing               0.36.2             pyh29332c3_0    conda-forge
requests                  2.32.4             pyhd8ed1ab_0    conda-forge
reretry                   0.11.8             pyhd8ed1ab_1    conda-forge
rich                      14.1.0             pyhe01879c_0    conda-forge
rpds-py                   0.26.0          py311hdae7d1d_0    conda-forge
rsa                       4.9.1              pyhd8ed1ab_0    conda-forge
s3transfer                0.13.1             pyhd8ed1ab_0    conda-forge
samtools                  1.17                 hd87286a_2    bioconda
sed                       4.9                  h6688a6e_0    conda-forge
seqkit                    2.10.1               he881be0_0    bioconda
setuptools                80.9.0             pyhff2d567_0    conda-forge
setuptools-scm            8.3.1              pyhd8ed1ab_0    conda-forge
shellingham               1.5.4              pyhd8ed1ab_1    conda-forge
six                       1.17.0             pyhe01879c_1    conda-forge
skewer                    0.2.2                hc9558a2_3    bioconda
slacker                   0.14.0             pyhd8ed1ab_1    conda-forge
smart_open                7.3.0.post1        pyhe01879c_0    conda-forge
smmap                     5.0.2              pyhd8ed1ab_0    conda-forge
snakemake                 7.32.3               hdfd78af_1    bioconda
snakemake-minimal         7.32.3             pyhdfd78af_1    bioconda
star                      2.7.10b              h6b7c446_1    bioconda
stone                     3.3.2              pyhd8ed1ab_0    conda-forge
stopit                    1.1.2              pyhd8ed1ab_1    conda-forge
sysroot_linux-64          2.34                 h087de78_2    conda-forge
tabulate                  0.9.0              pyhd8ed1ab_2    conda-forge
throttler                 1.2.2              pyhd8ed1ab_0    conda-forge
tk                        8.6.13          noxft_h4845f30_101    conda-forge
tktable                   2.10                 h8d826fa_7    conda-forge
tomli                     2.2.1              pyhe01879c_2    conda-forge
toposort                  1.10               pyhd8ed1ab_1    conda-forge
traitlets                 5.14.3             pyhd8ed1ab_1    conda-forge
typer                     0.16.0             pyh167b9f4_0    conda-forge
typer-slim                0.16.0             pyhe01879c_0    conda-forge
typer-slim-standard       0.16.0               hf964461_0    conda-forge
typing-extensions         4.14.1               h4440ef1_0    conda-forge
typing-inspection         0.4.1              pyhd8ed1ab_0    conda-forge
typing_extensions         4.14.1             pyhe01879c_0    conda-forge
tzdata                    2025b                h78e105d_0    conda-forge
ubiquerg                  0.8.0              pyhd8ed1ab_0    conda-forge
ucsc-bedgraphtobigwig     455                  h2a80c09_1    bioconda
unzip                     6.0                  h7f98852_3    conda-forge
uritemplate               4.2.0              pyhd8ed1ab_0    conda-forge
urllib3                   2.5.0              pyhd8ed1ab_0    conda-forge
veracitools               0.1.3                      py_0    conda-forge
wcwidth                   0.2.13             pyhd8ed1ab_1    conda-forge
wget                      1.21.4               hda4d442_0    conda-forge
wheel                     0.45.1             pyhd8ed1ab_1    conda-forge
wrapt                     1.17.2          py311h9ecbd09_0    conda-forge
xorg-fixesproto           5.0               hb9d3cd8_1003    conda-forge
xorg-inputproto           2.3.2             hb9d3cd8_1003    conda-forge
xorg-kbproto              1.0.7             hb9d3cd8_1003    conda-forge
xorg-libice               1.1.2                hb9d3cd8_0    conda-forge
xorg-libsm                1.2.6                he73a12e_0    conda-forge
xorg-libx11               1.8.9                h8ee46fc_0    conda-forge
xorg-libxau               1.0.12               hb9d3cd8_0    conda-forge
xorg-libxdmcp             1.1.5                hb9d3cd8_0    conda-forge
xorg-libxext              1.3.4                h0b41bf4_2    conda-forge
xorg-libxfixes            5.0.3             h7f98852_1004    conda-forge
xorg-libxi                1.7.10               h4bc722e_1    conda-forge
xorg-libxrender           0.9.11               hd590300_0    conda-forge
xorg-libxt                1.3.0                hd590300_1    conda-forge
xorg-libxtst              1.2.5                h4bc722e_0    conda-forge
xorg-recordproto          1.14.2            hb9d3cd8_1003    conda-forge
xorg-renderproto          0.11.1            hb9d3cd8_1003    conda-forge
xorg-xextproto            7.3.0             hb9d3cd8_1004    conda-forge
xorg-xproto               7.0.31            hb9d3cd8_1008    conda-forge
xz                        5.8.1                hbcc6ac9_2    conda-forge
xz-gpl-tools              5.8.1                hbcc6ac9_2    conda-forge
xz-tools                  5.8.1                hb9d3cd8_2    conda-forge
yaml                      0.2.5                h280c20c_3    conda-forge
yarl                      1.20.1          py311h2dc5d0c_0    conda-forge
yte                       1.8.1              pyha770c72_0    conda-forge
zipp                      3.23.0             pyhd8ed1ab_0    conda-forge
zlib                      1.2.13               h4ab18f5_6    conda-forge
zstandard                 0.23.0          py311h9ecbd09_2    conda-forge
zstd                      1.5.6                ha6fb4c9_0    conda-forge
Read1 before filtering:
total reads: 9220519
total bases: 670554128
Q20 bases: 659012998(98.2789%)
Q30 bases: 640248660(95.4805%)

Read1 after filtering:
total reads: 9144479
total bases: 575747385
Q20 bases: 565772845(98.2675%)
Q30 bases: 548789079(95.3177%)

Filtering result:
reads passed filter: 9144479
reads failed due to low quality: 13669
reads failed due to too many N: 35
reads failed due to too short: 62336

Duplication rate (may be overestimated since this is SE data): 31.8197%

JSON report: output/SNRNP70-Sorbitol-rep1_L1_R1.trimmed.fastp.json
HTML report: output/SNRNP70-Sorbitol-rep1_L1_R1.trimmed.fastp.html

fastp -A -U --umi_len=10 --umi_loc=read1 -i output/SNRNP70-Sorbitol-rep1_L1_R1.trimmed.fq.gz -o output/SNRNP70-Sorbitol-rep1_L1_R1.trimmed.umi.fq.gz -j output/SNRNP70-Sorbitol-rep1_L1_R1.trimmed.fastp.json -h output/SNRNP70-Sorbitol-rep1_L1_R1.trimmed.fastp.html -w 16 
fastp v0.23.4, time used: 21 seconds
